,username,bot_type,node_entanglement,eigenvector_centrality,betweenness_centrality,closeness_centrality,clique_number,page_rank,random_walk
1264,yuliedorado,,,1.15E-163,0,0,1,0.000179254,0.000179254
1265,XRP_moonlanding,,,1.15E-163,0,0,1,0.000179254,0.000179254
1266,b0ngl3t0pp3r,,,1.15E-163,0,0,1,0.000179254,0.000179254
1267,MyPresident_45,,,1.15E-163,0,0,1,0.000179254,0.000179254
1268,RamonSalazar_95,,,1.15E-163,0,0,1,0.000179254,0.000179254
1269,PaulaLile,,,1.15E-163,0,0,1,0.000179254,0.000179254
1270,stevebob4212,,,1.15E-163,0,0,1,0.000179254,0.000179254
1271,fvbirder,,,1.15E-163,0,0,1,0.000179254,0.000179254
1272,vlv814,,,1.15E-163,0,0,1,0.000179254,0.000179254
1273,OzzieBarreto,,,1.15E-163,0,0,1,0.000179254,0.000179254
1274,Pagnamf,,,1.15E-163,0,0,1,0.000179254,0.000179254
1275,kellytang77,,,1.15E-163,0,0,1,0.000179254,0.000179254
1276,franchrismaf,,,1.15E-163,0,0,1,0.000179254,0.000179254
1277,Viola66807504,,,1.15E-163,0,0,1,0.000179254,0.000179254
1278,Tiger202114,,,1.15E-163,0,0,1,0.000179254,0.000179254
1279,Lawrenc9625674,,,1.15E-163,0,0,1,0.000179254,0.000179254
1280,raim_LOVEazuki7,,,1.15E-163,0,0,1,0.000179254,0.000179254
1281,MELANIATRUMP,,,1.15E-163,0,0,1,0.000179254,0.000179254
1282,DonaldJTrumpJr,,,1.15E-163,0,0,1,0.000179254,0.000179254
1283,Redwwred,,,1.15E-163,0,0,1,0.000179254,0.000179254
1284,ErnestoJBonilla,,,1.15E-163,0,0,1,0.000179254,0.000179254
1285,luciano49437290,,,1.15E-163,0,0,1,0.000179254,0.000179254
1286,LeesyleesyA,,,1.15E-163,0,0,1,0.000179254,0.000179254
1287,hugfluffy,,,1.15E-163,0,0,1,0.000179254,0.000179254
1288,NH_2_NC,,,1.15E-163,0,0,1,0.000179254,0.000179254
1289,trumpvidio,,,1.15E-163,0,0,1,0.000179254,0.000179254
1290,maggiebattlesxo,,,1.15E-163,0,0,1,0.000179254,0.000179254
1291,Rockenjud,,,1.15E-163,0,0,1,0.000179254,0.000179254
1292,Marley20278163,,,1.15E-163,0,0,1,0.000179254,0.000179254
1293,ZalinskyS,,,1.15E-163,0,0,1,0.000179254,0.000179254
1294,anitajader,,,1.15E-163,0,0,1,0.000179254,0.000179254
1295,MJeanDancer,,,1.15E-163,0,0,1,0.000179254,0.000179254
1296,David32856757,,,1.15E-163,0,0,1,0.000179254,0.000179254
1297,dkhnguess,,,1.15E-163,0,0,1,0.000179254,0.000179254
1298,SecBecerra,,,1.15E-163,0,0,1,0.000179254,0.000179254
1299,jonathanrockoff,,,1.15E-163,0,0,1,0.000179254,0.000179254
1300,Loftus,,,1.15E-163,0,0,1,0.000179254,0.000179254
1301,CroakeyNews,,,1.15E-163,0,0,1,0.000179254,0.000179254
1302,JacqEHoward,,,1.15E-163,0,0,1,0.000179254,0.000179254
1303,MelissaSweetDr,,,1.15E-163,0,0,1,0.000179254,0.000179254
1304,JohnZilli,,,1.15E-163,0,0,1,0.000179254,0.000179254
1305,BuckyFrancis,,,1.15E-163,0,0,1,0.000179254,0.000179254
1306,WantToCtheWorld,,,1.15E-163,0,0,1,0.000179254,0.000179254
1307,Testing11311,,,1.15E-163,0,0,1,0.000179254,0.000179254
1308,corepunch,,,1.15E-163,0,0,1,0.000179254,0.000179254
1309,crypto_mb83,,,1.15E-163,0,0,1,0.000179254,0.000179254
1310,FOX19Tricia,,,1.15E-163,0,0,1,0.000179254,0.000179254
1311,Jan_20_2021,,,1.15E-163,0,0,1,0.000179254,0.000179254
1312,PensiveTM,,,1.15E-163,0,0,1,0.000179254,0.000179254
1313,mx_isa,,,1.15E-163,0,0,1,0.000179254,0.000179254
1314,fantasyhog2010,,,1.15E-163,0,0,1,0.000179254,0.000179254
1315,nott1971,,,1.15E-163,0,0,1,0.000179254,0.000179254
1316,AnnetteRockwe10,,,1.15E-163,0,0,1,0.000179254,0.000179254
1317,Theresa26048595,,,1.15E-163,0,0,1,0.000179254,0.000179254
1318,lynnluvsbeach,,,1.15E-163,0,0,1,0.000179254,0.000179254
1319,WheresTheTruth3,,,1.15E-163,0,0,1,0.000179254,0.000179254
1320,Oscillatting,,,1.15E-163,0,0,1,0.000179254,0.000179254
1321,BJSmithIEEE,,,1.15E-163,0,0,1,0.000179254,0.000179254
1322,EnduranceDriver,,,1.15E-163,0,0,1,0.000179254,0.000179254
1323,BKM006,,,1.15E-163,0,0,1,0.000179254,0.000179254
1324,PeteGDunne,,,1.15E-163,0,0,1,0.000179254,0.000179254
1325,DonCryptoDraper,,,1.15E-163,0,0,1,0.000179254,0.000179254
1326,mille16246,,,1.15E-163,0,0,1,0.000179254,0.000179254
1327,matylet,,,1.15E-163,0,0,1,0.000179254,0.000179254
1328,apoorva_nyc,,,2.63E-117,0,0.000728332,2,0.001195029,0.001195029
1329,ChmielMaciej,,,1.15E-163,0,0,1,0.000179254,0.000179254
1330,ThePolyLife,,,1.15E-163,0,0,1,0.000179254,0.000179254
1331,Roman90533412,,,1.15E-163,0,0,1,0.000179254,0.000179254
1332,missanarchyk,,,1.15E-163,0,0,1,0.000179254,0.000179254
1333,Kubek_St,,,1.15E-163,0,0,1,0.000179254,0.000179254
1334,ProgressTroll,,,0.068327506,0,0.080042858,2,0.00063645,0.00063645
1335,willfast,,,2.63E-117,0,0.000728332,2,0.001195029,0.001195029
1336,REMASCULATE,,,0.004167994,0,0.061271745,2,0.00064978,0.00064978
1337,eminently_me5,,,1.15E-163,0,0,1,0.000179254,0.000179254
1338,singmolly4,,,1.15E-163,0,0,1,0.000179254,0.000179254
1339,PolitiBunny,,,1.15E-163,0,0,1,0.000179254,0.000179254
1340,sarcastic_tara,,,1.15E-163,0,0,1,0.000179254,0.000179254
1341,JoyHenningsenMD,,,1.15E-163,0,0,1,0.000179254,0.000179254
1342,JeBirdTweets,,,1.15E-163,0,0,1,0.000179254,0.000179254
1343,mcuban,,,1.15E-163,0,0,1,0.000179254,0.000179254
1344,AdrienneLaF,,,1.15E-163,0,0,1,0.000179254,0.000179254
1345,JReturns3,,,1.15E-163,0,0,1,0.000179254,0.000179254
1346,markmillward5,,,1.15E-163,0,0,1,0.000179254,0.000179254
1347,KattyKay_,,,1.15E-163,0,0,1,0.000179254,0.000179254
1348,yesmam47,,,1.15E-163,0,0,1,0.000179254,0.000179254
1349,AlecBaldwin,,,1.15E-163,0,0,1,0.000179254,0.000179254
1350,stratospher_es,,,5.29E-81,0,0.002383632,2,0.00073787,0.00073787
1351,BrandonLesco1,,,1.30E-80,1.59E-05,0.004369993,2,0.003937984,0.003937984
1352,Kukicat7,,,5.29E-81,0,0.002383632,2,0.00073787,0.00073787
1353,dmcguire05,,,5.29E-81,0,0.002383632,2,0.00073787,0.00073787
1354,EricaRHill,,,5.29E-81,0,0.002383632,2,0.00073787,0.00073787
1355,Woman_of_Steele,,,5.29E-81,0,0.002383632,2,0.00073787,0.00073787
1356,j_g_allen,,,5.29E-81,0,0.002383632,2,0.00073787,0.00073787
1357,CAMHnews,,,2.30E-90,0,0.0016553,2,0.000762784,0.000762784
1358,ussuricat1,,,4.60E-90,7.43E-06,0.002601186,2,0.002059518,0.002059518
1359,cpso_ca,,,2.30E-90,0,0.0016553,2,0.000762784,0.000762784
1360,RAUDIRAUDI,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1361,legendovideos,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1362,mila_sayuri,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1363,vejaocentro,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1364,Silvana81899871,,,1.15E-163,0,0,1,0.000179254,0.000179254
1365,CarlosA72411359,,,1.15E-163,0,0,1,0.000179254,0.000179254
1366,tchelonando,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1367,batalau,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1368,APC1965,,,1.15E-163,0,0,1,0.000179254,0.000179254
1369,suelymo41592882,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1370,gamaconstrucoes,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1371,aall0504,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1372,AndreaOMag,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
1373,lissandro_dp,,,4.86E-66,0,0.00419658,2,0.00069631,0.00069631
