,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url
866,bot,human,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,260726810,2youWlove,2021-10-16T16:43:24.000Z,1449415690239324162,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.22,0.91,https://twitter.com/JonPort79449036/status/1449415690239324162
867,bot,human,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1527176018,KarenKobel,2021-10-16T16:43:07.000Z,1449415622597697539,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.22,0.79,https://twitter.com/JonPort79449036/status/1449415622597697539
868,human,human,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1044521700455534592,tatebenson1,2021-10-16T16:44:22.000Z,1449415936797286410,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.22,0.06,https://twitter.com/JonPort79449036/status/1449415936797286410
869,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,182420680,sir_lars,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,35959280,DaveWarren1010,2021-10-07T10:28:37.000Z,1446059885548953601,retweet,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.03,0.09,https://twitter.com/sir_lars/status/1446059885548953601
870,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,182420680,sir_lars,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,4127413514,KompozytorZ,2021-10-08T07:04:06.000Z,1446370805017948186,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.03,0.14,https://twitter.com/sir_lars/status/1446370805017948186
871,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,182420680,sir_lars,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,364214133,va_shiva,2021-10-08T07:04:06.000Z,1446370805017948186,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.03,0.21,https://twitter.com/sir_lars/status/1446370805017948186
872,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,182420680,sir_lars,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2883700073,SingSing_80,2021-10-08T07:04:06.000Z,1446370805017948186,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.03,0.32,https://twitter.com/sir_lars/status/1446370805017948186
873,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,182420680,sir_lars,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2727012491,AvengingAnnieRI,2021-10-08T07:04:06.000Z,1446370805017948186,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.03,0.03,https://twitter.com/sir_lars/status/1446370805017948186
874,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,182420680,sir_lars,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1350617950605213697,bigbrothergrav,2021-10-08T07:04:06.000Z,1446370805017948186,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.03,0.36,https://twitter.com/sir_lars/status/1446370805017948186
875,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,182420680,sir_lars,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1297035242570686465,Shadow183860871,2021-10-08T07:04:06.000Z,1446370805017948186,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.03,0.28,https://twitter.com/sir_lars/status/1446370805017948186
876,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1196600981749932033,oiIuiz,2021-08-30T18:52:40.000Z,1432415992286744583,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.19,https://twitter.com/VanderleydeSo14/status/1432415992286744583
877,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,174818242,leandroruschel,2021-08-30T18:39:54.000Z,1432412779215036422,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.41,https://twitter.com/VanderleydeSo14/status/1432412779215036422
878,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,717293518637686784,sheilafpontes,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.15,https://twitter.com/VanderleydeSo14/status/1432411529475989516
879,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,58951368,monicabergamo,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.3,https://twitter.com/VanderleydeSo14/status/1432411529475989516
880,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,42347747,vitormori,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.13,https://twitter.com/VanderleydeSo14/status/1432411529475989516
881,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,237432120,MiguelNicolelis,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.42,https://twitter.com/VanderleydeSo14/status/1432411529475989516
882,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1674060925,Covidpeganoar,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.13,https://twitter.com/VanderleydeSo14/status/1432411529475989516
883,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1534572726,MARIAEMI01,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.23,https://twitter.com/VanderleydeSo14/status/1432411529475989516
884,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1355322333611888640,estoque_pff,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.33,https://twitter.com/VanderleydeSo14/status/1432411529475989516
885,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1412608534714404865,VanderleydeSo14,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1278537955565600769,PFFparaTodos,2021-08-30T18:34:56.000Z,1432411529475989516,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.64,0.26,https://twitter.com/VanderleydeSo14/status/1432411529475989516
886,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3359231747,ClearwaterBK,2021-08-11T21:05:29.000Z,1425564049320861696,retweet,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.24,https://twitter.com/CobyJay41/status/1425564049320861696
887,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1268748684017037312,HairylegsBiden,2021-08-12T00:10:44.000Z,1425610669831823361,retweet,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.19,https://twitter.com/CobyJay41/status/1425610669831823361
888,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,138644757,larrupin35,2021-08-07T21:32:29.000Z,1424121289661353987,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.05,https://twitter.com/CobyJay41/status/1424121289661353987
889,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,927604589909733376,DrewHolden360,2021-08-07T19:54:00.000Z,1424096506378862599,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.26,https://twitter.com/CobyJay41/status/1424096506378862599
890,bot,human,self_declared,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2467791,washingtonpost,2021-08-07T19:54:00.000Z,1424096506378862599,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.78,https://twitter.com/CobyJay41/status/1424096506378862599
891,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1403740676928335877,TheJasonRink,2021-08-07T21:32:29.000Z,1424121289661353987,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.25,https://twitter.com/CobyJay41/status/1424121289661353987
892,bot,human,self_declared,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,19682803,ThorDeplorable,2021-08-11T11:49:27.000Z,1425424116434210823,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.44,https://twitter.com/CobyJay41/status/1425424116434210823
894,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,36996328,jeremykauffman,2021-08-08T22:16:02.000Z,1424494638031937543,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.1,https://twitter.com/CobyJay41/status/1424494638031937543
895,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,999986959677362177,realDonaldPumpz,2021-08-26T11:13:53.000Z,1430850987040940034,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.69,https://twitter.com/CobyJay41/status/1430850987040940034
896,bot,human,spammer,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,15392486,disclosetv,2021-08-26T11:13:53.000Z,1430850987040940034,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.81,https://twitter.com/CobyJay41/status/1430850987040940034
897,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,546533390,Bobapool,2021-08-19T11:04:05.000Z,1428311805093371904,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.18,https://twitter.com/CobyJay41/status/1428311805093371904
898,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,107917068,AXECOP,2021-08-19T11:04:05.000Z,1428311805093371904,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.07,https://twitter.com/CobyJay41/status/1428311805093371904
899,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1214106152868270080,wherearentyou,2021-08-19T21:01:26.000Z,1428462130278379530,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.1,https://twitter.com/CobyJay41/status/1428462130278379530
900,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1413113808621608960,CobyJay41,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1630896181,VICENews,2021-08-19T21:01:26.000Z,1428462130278379530,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,-1.0,0.34,https://twitter.com/CobyJay41/status/1428462130278379530
